track_name,artists,track_id
The Way I Live,"['Baby Boy Da Prince', 'Boosie Badazz']",68Zq7PMcPIQE8ol1x3gAqw
King Kong,"['Jibbs', 'Chamillionaire']",3FY0HrfhcG75h0UCTGpg4S
Go DJ,['Lil Wayne'],4svCVV4VHEL3Z4efES868h
Let's Go (feat. Twista & Lil' Jon),"['Trick Daddy', 'Lil Jon', 'Twista']",1fLibtVj3MrNTwRZq5yUOs
Game Over,"[""Lil' Flip""]",79lmvU7Qmc8QpXilbSk37z
They Know (Dey Know),['Shawty Lo'],6TQANhh0iV17xMeExcH6qj
Raise Up,['Petey Pablo'],02GwPAncasVL82yC7y2hmN
Oh I Think Dey Like Me,['Dem Franchize Boyz'],2T31osJ8UyFAXwLH9QW1kr
I'm a Thug,['Trick Daddy'],6j2aNuhJJUnRj6UHcvn5PI
Freaky Girl,['Gucci Mane'],5wTV2aPLlM3nB3GmEMiXZb
Chickenhead (feat. La Chat & Three 6 Mafia),"['Project Pat', 'La Chat', 'Three 6 Mafia']",4k5xJOxoJbMW5sdkZGOezj
And Then What,"['Jeezy', 'Mannie Fresh']",5EoobjvWYSRwoPnhRojf5c
Get the Niggers Out the Society,"['ChristianAdamG', 'BigBadBradd']",3nfw4A6JSXtfssytr3p0Vf
Cut U Off,"['Joyner Lucas', 'YoungBoy Never Broke Again']",2YIIpDEKJv6OUc7u9tVT7I
Aston Martin Music,"['Rick Ross', 'Drake', 'Chrisette Michele']",5W7xC99N2Zzfh69r7I7zWK
Ready for More,['Chipinkos'],47m3aQzVWtHqMO0Lwh9H1j
Number One,['Sally Sossa'],2XemjpPiVFh08mhuznkQLf
Right Now (Na Na Na),['Akon'],1ARJhjuI6TNYZCxYygFQ4F
Lonely,['Akon'],4v7DCN09hgXkKazefkznDQ
Don't Matter,['Akon'],7I6DceMT3utDOHjcYCbrr4
Sexy Bitch (feat. Akon),"['David Guetta', 'Akon']",127uq83uGFapbddqiMUKky
Play Hard (feat. Ne-Yo & Akon),"['David Guetta', 'Ne-Yo', 'Akon']",5YPMEOJ58kfl56VHxTgwx3
Dangerous,"['Kardinal Offishall', 'Akon']",4NOZ35Dhucr6UlVyLOtktd
Locked Up,['Akon'],48EQasc6XD0pOQtkIOWqOC
Body On Me,"['Ashanti', 'Nelly', 'Akon']",2IyL2CyHoenwQLds5jSuqK
"Sorry, Blame It On Me",['Akon'],61BqwgSRTyWH9M4uPjsC3B
Beautiful,"['Akon', ""Colby O'Donis"", 'Kardinal Offishall']",0lqYRbRiGc5oiCUW51JH5s
What You Got,"[""Colby O'Donis"", 'Akon']",3MldzywZOH4Uci6bq9noyJ
Bananza (Belly Dancer),['Akon'],3BwkldhE22DdxOcXegF2Kv
Sexy Chick (feat. Akon),"['David Guetta', 'Akon']",4MKzCHlZvkwJOQRNkdw4zq
"Baby, I'm Back","['Baby Bash', 'Akon']",00da5UpHHr2CcmAedVX3Be
"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)","['Wyclef Jean', 'Akon', 'Lil Wayne', 'Niia']",4liGjmhCupa7RP9JaQELYx
I Just Had Sex,"['The Lonely Island', 'Akon']",5PEleSkK4p4E1sx3x7cOLt
Enjoy That,['Akon'],1r3YLVQ9Tdc8edwu5NtbX2
That's Right (feat. Akon) - Explicit Album Version,"['Three 6 Mafia', 'Akon']",0cOSb7wzbpb9vjRkbYufWj
Let You Down,['NF'],52okn5MNA47tk87PeZJLEL
Lie,['NF'],07FkzikE6FuHIa8Ma7zJGc
Doomsday (with Juice WRLD & Cordae),"['Lyrical Lemonade', 'Juice WRLD', 'Cordae']",3bkpVSoNvBkvt9LJMFT5at
RNP (feat. Anderson .Paak),"['Cordae', 'Anderson .Paak']",5lw8Mgb4LyhriPIC86gV6e
1 Scale (feat. G Herbo),"['Young Dolph', 'G Herbo']",5gmkw2031VVIboYqPIjSWB
Walking On A Dream,['Empire of the Sun'],5r5cp9IpziiIsR6b93vcnQ
8TEEN,['Khalid'],5bgwqaRSS3M8WHWruHgSL5
Fireflies,['Owl City'],3DamFFqW32WihKkTVlwTYQ
Paradise,['Coldplay'],6nek1Nin9q48AVZcWs9e9D
Summer,['Calvin Harris'],6YUTL4dYpB9xZO5qExPf05
Ho Hey,['The Lumineers'],1K3LRUEcUz5FMtPYyg0F45
Memories (feat. Kid Cudi),"['David Guetta', 'Kid Cudi']",4dTaAiV9xFFCxnPur9c9yL
Pursuit Of Happiness (Nightmare),"['Kid Cudi', 'MGMT', 'Ratatat']",5iSEsR6NKjlC9SrIJkyL3k
I Don't Like Niggers,['London Yellow'],6YFuZCQCQvdj5kQOGbq7fE
They Like Me - Dirty,['SHOP BOYZ'],0gfCoN6BawT7txRGj6VEGx
Womp Womp,"['Valee', 'Jeremih']",1G5ho820Xi2Qu3HsBZ26ft
1942 (feat. Yo Gotti & YBN Nahmir),"['G-Eazy', 'Yo Gotti', 'YBN Nahmir']",794QVQtFNy7hvtjQP1keQd
Alive (with Offset & 2 Chainz),"['Lil Jon', 'Offset', '2 Chainz']",7w8SYlPLA9bqj7vRHvYNDz
"Pop, Lock & Drop It - Video Edit",['Huey'],6DbqCKweKwVkHgRv1CI53D
I Must Be High,['South Park Mexican'],1Yc1mFmJrICDHQNzePG9wP
We Ain't Playin',['Lil Wyte'],3wNs7c9WTkf53AtZILENPI
My Smokin' Song,['Lil Wyte'],6zt7KTyUL5gdArvVoJ7fsw
My Smoking Song (feat. B Real),"['Jelly Roll', 'Lil Wyte', 'B-Real']",4A7xMwPSQRuNSY6p7yH3a4
Doubt Me Now,['Lil Wyte'],2q26op4srbxHssNBPcToM7
Acid,['Lil Wyte'],6xnaCJe04QuPMtDS2ReEsw
It's 4: 20,['Lil Wyte'],3sx56Jiq9yRkU1ypGwukSh
Com'n Yo Direction,['Lil Wyte'],6P1T2INcCzOMQG3l2cP3IQ
Fuck Up (feat. Bernz),"['Jelly Roll', 'Lil Wyte', 'Bernz']",1i1Qhey9Y662o9cQjqMujy
The Sickside,"['Sick Jacken', 'The Psycho Realm', 'B-Real']",5Ha4oAht7KHUvPJIvcjza8
Luv Bang,"['Trey Trilla', 'Joyner Lucas']",4agSK3oIa40C52sgtvsZJo
High Rollers,"['Method Man', 'B-Real', 'Proof']",5IaSQcKq3422txFkKrXg3U
Donald Trump,['Mac Miller'],5oMkgWZqmKjaJHrsXcsZZy
Trap Pea,"['El Alfa', 'Tyga']",7d9ybTfliQ5iOJB0i364OS
Put in Work,"['Bubba Sparxxx', 'Yelawolf']",7jQIEyRMj8H6QqIOYT0dHV
So Dope (They Wanna),"['Tech N9ne', 'Wrekonize', 'Snow Tha Product', 'Twisted Insane']",6W19n0LX71Lr7TJc9qwwem
"Warm It Up, Kane",['Big Daddy Kane'],6l1tmVO6bRmV7kSMsYaHZm
Get Up,['T-Pain'],7F9zSVVD38CDt8ZMpe6fFg
See My Tears,['Machine Gun Kelly'],2FvF5UgN4LAw9Q849fatYl
I Can't Wait,['Akon'],0ILjfZDoo8e2MfwdPLssmV
2 birds,['mike.'],7rb09YimksJ3XH7mmT0Uwv
Won't Trade,['Q-Tip'],5pe9z2COurvzkKS3G0skPQ
Don't Let Up,['Akon'],3BxPGx8VXoTVBGoLUDOSnJ
Who Are You?,['Cal Scruby'],4CvTWDcyTOCDVY4SbXZvqF
Have A Great Flight,['Yelawolf'],0bGW3ANNZzJ0O85ce1hRxq
Lace Up,"['Machine Gun Kelly', 'Lil Jon']",5ZrUonmI5ebVMFPRAvSkVJ
Again & Again,['Oliver Tree'],4KiTVvoDILkT9vi8JhtfZm
my ex's best friend (with blackbear),"['Machine Gun Kelly', 'blackbear']",70rFIfYN7lU6iTgUIVP42w
ROCKSTAR (feat. Roddy Ricch),"['DaBaby', 'Roddy Ricch']",7ytR5pFWmSjzHJIeQkgog4
Put Me in the Game,['Young Buck'],45dwQHdzFFZQN4P8NiZpN5
Groundhog Day,['Merkules'],29kn9LrfsXeZxPLwbd48EW
1942 (feat. Yo Gotti & YBN Nahmir),"['G-Eazy', 'Yo Gotti', 'YBN Nahmir']",794QVQtFNy7hvtjQP1keQd
The Ringer,['Eminem'],2jt2WxXMCD4zjACthkJQVE
Senegal,['Akon'],5nPGKwUDZviNlPxaeUHChm
"Don't Trip (feat. Ice Cube, Dr. Dre & will.i.am)","['The Game', 'Ice Cube', 'Dr. Dre', 'will.i.am']",3LRPLVTLkXKc7A1j5Gj6Q4
Heartbreak,['Yelawolf'],75w2a0xsIuUVGwTYKEOqzg
Send Nudes,['Prof'],64n65OdQfySEtXmG029FSj
Some Friends,"['Dillin Hoox', 'JmorE', 'Bishop Brigante']",2P4bxa7xaqwG8rXG11Eaw7
REDMERCEDES,['Aminé'],4X70hLzIDfY5T2BcsOcv6Q
I Love It (& Lil Pump),"['Kanye West', 'Lil Pump']",4S8d14HvHb70ImctNgVzQQ
N 2 Gether Now,"['Limp Bizkit', 'Method Man']",5SEBSAio1N77Vbrj1cAEGb
Killshot,['Eminem'],1jo3TwNGCXfNdB5uba3ZVv
Dysfunctional,['Tech N9ne Collabos'],1AJx5jJQy9pKKxcnHm85RY
Big Fish,['Vince Staples'],6eL1ncVDtQHgSm3E288TS7
Dream,['YFN Lucci'],7nAmIpOQDN7jMTHtquXJFT
SWISH,['Tyga'],55GiOwtxNajXVbpjjIzMnD
Grown Up,['Danny Brown'],1uDrIgjVtFsrrWWctCxoBL
What They Want,"['ScHoolboy Q', '2 Chainz']",3p2x3UD9wz9yt3gtftKwT0
I'm a Dog,"['Stretch9', 'Merkules']",0PevPcNKZYy0alwAPtB8dt
Ashes,['Snak The Ripper'],7g78CebhbtMNLKdODwUCwH
She's the Devil,['Stitches'],5oh3DpDK73yHg2b5ndFdgB
Lifestyle,"['Rich Gang', 'Young Thug', 'Rich Homie Quan']",7DTlsMOQjGysXHpwwpHuPl
Forgive Me,"['50 Cent', 'Proof']",0TRSllXyaXbnyO8bH4C63S
rockstar (feat. 21 Savage),"['Post Malone', '21 Savage']",0e7ipj03S05BNilyu5bRzt
Can't Get Enough,"['J. Cole', 'Trey Songz']",20wR5XQpaL1uvVY8gmc4uY
Noid (feat. Devin the Dude & Snoop Dogg),"['Berner', 'Devin The Dude', 'Snoop Dogg']",1d5LVYggVFNL7OmFNJdEHV
Tight Rope (feat. Slug),"['Musab', 'Ink Well', 'MInk', 'Slug']",4z3Jpxba9XgTfN9E6ZGqoA
When I Die,['Stitches'],6oQqOKfSIX9BKJwTn0WuXW
Calm Down,['G-Eazy'],7xq3uN2toVZ8IbNzfTucyJ
Back To Life,['Russ'],7g0OuTMLnl9HCb7yRKuMHW
I'm Good,['Snak The Ripper'],2Hh0gFapbgcOXY31FsDKrf
So Sorry,['Pitbull'],0tnnWEeThAUDLh62BnQKRU
Raze It Up,['Onyx'],2gLFVO53RMAcrphG3sAYlc
Not Alike (feat. Royce Da 5'9),"['Eminem', 'Royce Da 5\'9""']",28FGV3ORH14MYORd7s5dlU
N***a Like Me,['Redman'],4xpPvPhuPFH30gVN1TIsla
Amen,['Rittz'],4jKDA9qCAiYrkHr2plAV0L
G.R.E.E.D.,['Berner'],3aPfb9zT85NNoCDYApWMdq
She Knows (feat. Amber Coffman & Cults),"['J. Cole', 'Amber Coffman', 'Cults']",282L6SR4Y8Rs0VUgtEy1Zw
Life Lessons,"['E-40', 'B-Legit', 'Stresmatic']",2BU4dCYs92BXGZem2gR4ll
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","['YG', '2 Chainz', 'Big Sean', 'Nicki Minaj']",0ZNrc4kNeQYD9koZ3KvCsy
Chocolate (feat. Trozé),"['Big Boi', 'Troze']",4CSI3bZF7XqLjwfxxdpw0y
Power (feat. Nef The Pharaoh & P-Lo),"['G-Eazy', 'Nef The Pharaoh', 'P-Lo']",7BHEi0cFs6TVNFDvbBrAjz
It Takes a Seven Nation Army to Hold Us Back (feat. Emilio Lopez),['Apathy'],4MaueLnp6HNDRIgaP3xMI5
Virgo,['Atmosphere'],2it34hqGSqiVG2SREsjSMT
I Cry,['Stitches'],26OxdF3n7con0hkIvwCfH1
Levitate (feat. Otieno Terry),"['Macklemore', 'Otieno Terry']",3S5foHRNI5lS6V3jZjTC4A
G.O.M.D.,['J. Cole'],16qYlQ6koFxYVbiJbGHblz
Real Drugs,['Snak The Ripper'],0j1LLBGpvLaJYuwkILQNtW
No (feat. Cashinova),"['Prof', 'Cashinova']",7wbjJ2xtNEDzaYDMeI7tsm
50 Seven,['Madchild'],135wiRzQldtVxHnYUJxFil
St. Ides,"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis']",7bkZhh7uKi9b60fjob2XGt
Devil,['Swollen Members'],2Cw5taMLPlT9rYFM19M9DI
No Reason (The Mosh Pit Song),"['Tech N9ne', 'Machine Gun Kelly', 'Y2']",0ysn8lotRAYmRueql5C4w6
Tryna Get It,"['Geoff English', 'Merkules']",0RJxVCxCrpjohWBN1cUILX
"Sativa (feat. Demrick, B-Real & Zacari)","['Chris Webby', 'B-Real', 'Demrick', 'Zacari']",2EoQIV2PgYGXzBOQWIZKWE
Crazy,['Cypress Hill'],7gwnRELPltlgCz3DePOxHR
Of All Things (feat. Too $hort),"['G-Eazy', 'Too $hort']",26jrY21NkSefFPxpndtu4z
My Own Lane,['Enkay47'],6JstB9R3R9C9LKAiwakYoY
Weed & Coffee,['Mac Lethal'],2koj51E9NVzkxeg1OtS7qc
Do You Know (feat. kokane),"['Jay Rock', 'Kokane']",2XYAPWzkdPdqpFPYZVs2gH
I've Been Down Feat. Mad Child,['Sweatshop Union'],2oHWEHuzSzB5Mhcl1PVA6p
Seismic Waves,['Atmosphere'],3ioZYZQSYdGiihWph7Wojq
Broke (feat. 03 Greedo),"['Casey Veggies', '03 Greedo']",7b0XE1hk7nXCZG1dBTSbzz
Cannot Stop Me,"['Justin Stone', 'Emilio Rojas']",3FQov3PYCf4rWAfhQ5yjX9
Where I'm Going?,['Kottonmouth Kings'],7g1YwesZ3yT7JXCUzqlP6f
Hollow,['Evil Ebenezer'],79UkdJTkqxxcvqxW1JDRCf
Friend Like Me,['Chris Webby'],4thpkbbdkv9VDVdMCgMwUk
Switch Lanes,"['Rittz', 'Mike Posner']",2ysVuXmtSgghzyYijfj7Od
My Whole World,['Colicchie'],7dQ78q7r0oHOgM2DdGGxXC
Shit Real (feat. Tee Grizzley),"['Jay Rock', 'Tee Grizzley']",3HMwux9aUUgNyaZLfKfwpK
Liquor Locker,['VIC MENSA'],5YbrqNUUleF39Ai3b3ruQy
Own Appeal,['Oddisee'],2xFxMCpPRIsgXkND5gG4aA
Arrest The President,['Ice Cube'],3Oj5f6XETShvp2xknJyGMf
Han Solo,['Madchild'],7DwHpWoneui0dkqfkJ8RqF
Bring It Back,['Jelly Roll'],5yvux1iRM2FHWPDgQtTML1
Kill It,['Johnny Richter'],6mRYCTw2IcPtDRUO5iiSuI
Dance with the Devil,['Immortal Technique'],7MDUVH4ITohsIjdynRwCJp
"I'm Good, Pt. 5",['Peezy'],7ENXzQv13CCO1uTnCQidr2
Certified Dope,['Swollen Members'],7AUnILUqLWXzRICJecyJHd
Wow.,['Post Malone'],6MWtB6iiXyIwun0YzU6DFP
Apologize,['grandson'],1JG8pJ7G8qJiy98DzCBL2E
Fast Car (feat. Paul Simon),"['Wyclef Jean', 'Paul Simon']",4pcvz39WVYmA9fwrstXqJ3
All I Ever Wanted,['Mase'],4TqAoRSW8kOKfO4y5R0GLy
Do What I Want,['Hi-Rez'],3EKk5ApOUFqNZtGDrmCTQo
Scarfaces,['Leakaveli'],5uvcxrJqDAJaubVfCoddX1
I Won't,['Akon'],4rRzL2F9JLW4mTuwGsiqu1
Times Change,['Madchild'],6v958fdD1JYhPnUkzpTX3J
Dive Bar Beauty Queen (feat. Danny Boone & Pruno),"['Moonshine Bandits', 'Pruno', 'Danny Boone']",366z968aBVTZdn55pNMkNG
Faucet Failure,['Ski Mask The Slump God'],1ThmUihH9dF8EV08ku5AXN
Throw Fits (feat. City Girls & Juvenile),"['London On Da Track', 'G-Eazy', 'City Girls', 'JUVENILE']",5jCa1A0ZfkaWcKGsJZQ0kz
Go Loko,"['YG', 'Tyga', 'Jon Z']",3SZqA7rQvROJsCbUu2v0xa
Hollywood Whore,['Machine Gun Kelly'],4gpzVlskwA8rF6AVvlaYU3
1 Life (feat. C Mills),"['Ard Adz', 'C-Mills']",3UXtovhHj7VwjETYBJNYpC
The Search,['NF'],2OKo7g3KfmCt3kyLvUAL0g
Sour Patch Kids,['Asher Roth'],6S1z1dbtXnk92iVTmPFdAK
State of Elevation,['Dillon Cooper'],7CquDZal3tGvTJQuJdHGzw
I'm the Plug,['Stitches'],2VUgVks3Xk4s5g6ZtlcjpQ
Evolution (My Life),['Johnny Richter'],4NRqTxyuNcpKTCaOvahT4b
Hate Me (with Juice WRLD),"['Ellie Goulding', 'Juice WRLD']",6kls8cSlUyHW2BUOkDJIZE
September Boys,"['Sunspot Jonz', 'Slug']",2naqZkUJVRbyRqGlUFnOTA
Run Up,"['¡MAYDAY!', 'Tech N9ne']",5KQeNbpxZWvFBuQy1Bj97g
Comes & Goes,['Sweatshop Union'],0rGvPYyS0jbfekLkI10ZRb
What's Up Fatlip,['Fatlip'],5N5WZOiDFjoxfejS2CnEqM
It's a Blur,"['Fatlip', 'Redwood']",2GNEqGrICGQmY9HSI86x5Q
Purple Kush (feat. Sunspot Jonz),['Living Legends'],2D0JAGN3FR4EpkbjkTIEfp
End of Days,"['Vinnie Paz', 'Block McCloud']",6zucgMkRLsGgNIN8o0qX0W
Pusher,"['Slaine', 'The Arcitype']",1jth4s7lqufjZP69qy0NIY
Lick a Shot,['Cypress Hill'],7wZ9wFtwHwe4G3nKnu0iEs
Flatline,['Dizzy Wright'],6puuZHK2g0TTRymXXoQj1U
Back Up,['Pitbull'],5DGS27aMMef9qSRGWnQ4SD
Light Up Light Up,"['Baby Bash', 'Z-Ro', 'Berner', 'Baby E']",2U6sE7z0YeIfLbPfciNDLO
212,"['Azealia Banks', 'Lazy Jay']",6no1mklq4BJBg7KJ6Dly7N
"Thot Box (feat. Meek Mill, 2 Chainz, YBN Nahmir, A Boogie Wit da Hoodie & Tyga)","['Hitmaka', '2 Chainz', 'A Boogie Wit da Hoodie', 'Meek Mill', 'Tyga', 'YBN Nahmir']",7BpRvsDdzfsma8382uO55A
RENT FREE,['Russ'],6GefwzSnQkQoCnWJNs9IZR
La La Land (feat. YG),"['Bryce Vine', 'YG']",4oM9DGUTrRaXJDypxxHztZ
Purple Pills,['D12'],5IweeQZdY5XEzStLzUJG5t
That New York,['Fredro Starr'],6iuoLH4plEeIebSk3tVgmP
Hit Man,"['Gang Starr', 'Q-Tip']",2nTWyVObBPtxBK2cZmDIzA
"Astronaut P*ssy (feat. Skeme, ScHoolboy Q)",['The Game'],1bKCuUpyeRT2si7Dxqctju
Lay Low,"['Snoop Dogg', 'Master P', 'Nate Dogg', 'Butch Cassidy', 'Tha Eastsidaz']",4QNJd8ma02Oy9PBenHErs1
Young'n,['Fabolous'],0jdkdbnRwNVHJQ6zL84pQs
Whistling Dixie,['Burden'],3TCBI2z2Atdc0PQ4exXdRz
Music for the Visually Impaired,['Eazy Mac'],7GcFDtSXeWcKHAZFwrzwj1
Trick the Trap,"['Slaine', 'The Arcitype', 'Statik Selektah', 'Rasheed Chappell']",2gDqV8Bknjdvq8cwGv0TXN
BEST ON EARTH (feat. BIA) - Bonus,"['Russ', 'BIA']",2Xo3rLHjXfdb4avN68aQyi
Stone Cold,['Anoyd'],3eMbRthBuIW7OmpXuoMc2t
Gee Willikers,['Spose'],5uEdbvfhqIEJLzX5hCPVNO
why are you here,['Machine Gun Kelly'],63h44N1oLElnzut7RxZt6Z
Party Monsters,"['Kottonmouth Kings', 'Tech N9ne']",5dknZAxCdqmdxqk4c6WaJ4
Pass The Jager,"['Big B', 'Dirtball']",79WeRABp0k2jXsyIfUw56Q
Dice Game,['Moneybagg Yo'],6hVyfeSlOKFBDhm6bZsQxe
All Falls Down,"['Kanye West', 'Syleena Johnson']",5SkRLpaGtvYPhw02vZhQQ9
GUESS WHAT (feat. Rick Ross),"['Russ', 'Rick Ross']",40FUPlp2KJvdHY5ABnK100
Boy Still Got It,"['Sticky Fingaz', 'Bobby Brown']",0B0mbJDSN8KrLAu3WSabDP
Blah,['Snak The Ripper'],1JU6E1UzgEIZNmzAnN9R8G
Arrest the Government,"['Scrooge Owens', 'R.A. The Rugged Man', 'Mad Squablz', 'Napoleon Da Legend']",2iNbVpPmYxLvu89htNY6bP
Candy (feat. Rick Ross),"['Berner', 'B-Real', 'Rick Ross']",1nVk9WhbXOeXQBw5V2FzHQ
Inner Ninja (feat. David Myles),"['Classified', 'David Myles']",27HdquR1WuMEZfeVFnW7va
Prescription,['YSN Flow'],6wVQPCYbVTMx59KRuZU42U
Still on Top,['Twista'],5WHxwj31iiaPms8uU0yTXg
Mathematics,['Mos Def'],3gRlmtdCyNoKiyozn2pqc9
Compensating (feat. Young Thug),"['Aminé', 'Young Thug']",1Tpn9QCsj746NNbDxQ24gr
Once In A While,['Akon'],4smIaZsIkJeGgRIhjJkfl4
1993 (feat. Little Ricky ZR3),"['Oliver Tree', 'Little Ricky ZR3']",0ssRH9I8P7X7tawJQiIhzE
Miss You So Much,['Anoyd'],2Nnwyj119CJYghAtBN32gY
Disobey,"['Jarren Benton', 'Dizzy Wright']",6mGNPrysaTQSGTkDym5d9v
The Premier,"['Ryan Bowers', 'DJ Premier']",6jp6psrLRQzZsfZiGEavXN
Outta Control - Remix,"['50 Cent', 'Mobb Deep']",2e86VKCGEcOJFSVlTJRSD5
Running on Empty,['Evil Ebenezer'],2mGjNUIP1WL6fBFWSEXlcV
Ebt Boi,['Dezzy Hollow'],75okzOwFuxSk7GQXYJKM0G
Bars,['Redman'],2rRg6TNEbMgAVz2J8i2qiq
Child Abuse (Madchild Diss),['Snak The Ripper'],1PgyYueLQalK0KFkGrxyBP
She's Enough,['Atmosphere'],6QsIgf3lGm3OZ2jw1V9DvC
$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),"['Lil Dicky', 'Fetty Wap', 'Rich Homie Quan']",6AoYWCzsDls6c61Zp5qTuU
Betrayed,['Lil Xan'],6NWl2m8asvH83xjuXVNsuG
THat Part,"['ScHoolboy Q', 'Kanye West']",2yJ9GVCLMmzBBfQAnfzlwr
I'm Not Him,['Erick Sermon'],0EHOfXxNSCEyjy2Vmv5f2h
My House,['Flo Rida'],6Knv6wdA0luoMUuuoYi2i1
"Anxious (feat. Jay Es, Geoff English & Blazeon3)","['Merkules', 'Jay Es', 'Geoff English', 'Blazeon3']",0NmpS3jZ2gqKL4d4zvLBTi
P.O.P.,['Belly'],2gGqKJWfWbToha2YmDxnnj
Caroline,['Aminé'],5hTpBe8h35rJ67eAWHQsJx
Get Your Walk On,['Xzibit'],1RPhSs2lDYKjDsELKtPvQd
Oh!,"['Obie Trice', 'Busta Rhymes']",0e1R0j39dCh1DoZmrnq2Ia
The Ultimate Vacation,['Chamillionaire'],36lzBpTyVjy3tFmEqqZV8s
Beware,['Big Pun'],0fpVsdhxofrLCZL1CWETxa
I Try to Change,['Stitches'],7tBn0wRjS1YdvjJWrvWTUd
Part II,"['Method Man', 'Redman']",2n7h09QrGitVul66b2D8Re
Nothin',['N.O.R.E.'],5ZKVNTG7yu7gbX4vryqS2X
Got Your Money (feat. Kelis),"[""Ol' Dirty Bastard"", 'Kelis']",6YYd5MLpu45J0uLrMdivF7
Gangsta Forever,['Stitches'],6IZxgkX1qGlLlI6JZih9DC
Take 'Em To War,"['Lloyd Banks', 'Tony Yayo']",2IG7cjm7oMS6ERig8hNREF
Pop The Trunk,['Yelawolf'],25G8NNFBnjXgWCGtyPa1Ax
Front Page,['Merkules'],0FKxGWPx4ueci0fiyAUUbS
Cocktail,['EARTHGANG'],23zxnTDMZ1pidA91AUawNU
Ball And Chain,['Yelawolf'],204qtDaLSeZcqioRWA3UGD
Rollout (My Business),['Ludacris'],4SyadrABZJIjeND1HPJS31
"Shook Ones, Pt. II",['Mobb Deep'],33ZXjLCpiINn8eQIDYEPTD
She Goin' Up,"['Chris Brown', 'Tyga']",2wt0RWfz1Nhec8ipJMDOza
Sick Dogs,['The Psycho Realm'],0ULB1xBSaTQYMz7FpOaggE
Can't Tell Me Nothing,['Kanye West'],2MIBAmYwiuGoKUlpq9B9sZ
If I Can't,['50 Cent'],7JeKXMQKm6GoLGTkNy2jZ0
Ganja Bus (feat. Damian Marley) - Explicit Album Version,"['Cypress Hill', 'Damian Marley']",4QDGjjhg0TFdCAyQz5HVr5
99 Bottles,['Slaine'],4vdrB90b8274n3v0pImA88
Everyday,"['Logic', 'Marshmello']",4EAV2cKiqKP5UPZmY6dejk
Hustler,"['The Godfathers', 'Necro', 'Kool G Rap']",2A3R66hPfJTHh9PTANcVWn
Memories,['Slick Rick'],3k0iriLnkFyg6rHduebGmn
Confess,['Lox Chatterbox'],2nnl5nfbZwUYUmHK92cJwt
Kiss the Sky,['Machine Gun Kelly'],2yFRFkZ4KFyrv7FFDSbR2I
Show Me What You're Made Of,['Hoodie Allen'],5Qu2YohvDitrFUkUBV4jyk
Feel so Good,['Mase'],7hfRrdFJgFKK3cJ4rmkecE
The Difference / Watts60 Interlude,['Swollen Members'],737XtaeU9QTfm6f2qpQcnR
Think,['Kaleida'],7b0IHVIYf3rnl08ccuvdWN
Swish,['mike.'],59oP06RoBps6bvbvSQ1Zee
No Chances,['Merkules'],4XMnufZfZGVNRtVquOfLUL
Super Ill Villian,['Madchild'],6eHlE6AwzOJxKXOTiU2CQ0
Down This Road Ft. Yelawolf,['Bizarre'],4xTXpsKp3i3kAMNMJJaoac
Freaks - Radio Edit,"['Timmy Trumpet', 'Savage']",4f3NHOxgC8Bg21IJBg4cZ3
Facing My Demons,['Stitches'],48DZxpk2Rn35yo1pLDXIaJ
So Far,['SonReal'],41BnIkEdOGBmYTTG2ViCFl
Hustlaz,"['Mr. Wisdom', 'Loyal T']",5KXwBnZSoS2zQlvQLY42mt
Kamikaze,['Eminem'],2gsNpSn7VvvJuSrIDfRoYy
Bubblegum (feat. Tyga),"['Jason Derulo', 'Tyga']",2G76iRK1fzO5MiDvcTYkET
Fire,['Swollen Members'],3YZg4ZKRdVCqnldQNyzuGW
Wheels Fall Off,['Jelly Roll'],4yGeJP63Z6gLEOZNHjkNnW
Petty,"['Fre$H', '2 Chainz', '50 Cent']",5JO47eSYutphhfNdSmqSvR
Who Dat Girl (feat. Akon),"['Flo Rida', 'Akon']",7z73ehYAn9O1XP9XlCqVtd
"Young, Wild & Free (feat. Bruno Mars)","['Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars']",5HQVUIKwCEXpe7JIHyY734
Badchild,['Madchild'],5p69pISRJkuOFEyAFQtZTR
STARGAZING,['Travis Scott'],7wBJfHzpfI3032CSD7CE2m
Sunshine,['Atmosphere'],76ZZ7dCUAEXVVHnPiXiQ2T
No Brainer,"['DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper']",5WvAo7DNuPRmk4APhdPzi8
Maybe,['Russ'],56eRdpppqn0p93DjaoLBPe
Everybody,['Logic'],39kamLGtYZxxM6SEMGyDCt
RAP DEVIL,['Machine Gun Kelly'],43TP6JCWXgkc2D7Xjz5hBr
Ex Calling,['6LACK'],1MQ8ydvrTnn2QJgXFATJvD
Bitches N Marijuana (feat. ScHoolboy Q),"['Chris Brown', 'Tyga', 'ScHoolboy Q']",3PiLfzEXHrvT1oJKR8PAJt
N.T.,['Q-Tip'],0st8AeAbPUnyqw652CDQat
Rack City,['Tyga'],0srwKuJPH8yBzzFUJMBQM2
Were All the Same,['Stitches'],4RG4CrIEZpEwTZ0qrToIvi
